PR_Number,PR_Item,PR_Creation_Date,Plant,Purchase_Group,Material_Group,PR_Release_Date,PR_Requisitioner_Name,PR_Total_Value,Delivery_Date,PR_Approver
100013147,20,17-02-2025,KLN,P20-KLN,3030213,18-02-2025,User386,556.9,06-03-2025,Approver13
100015054,70,24-04-2025,ANG,P30-ANG,4040308,28-04-2025,User500,335562.1,19-05-2025,Approver7
100013883,80,10-01-2025,VSP,P60-VSP,3030216,17-01-2025,User953,47788.57,15-02-2025,Approver12
100013817,90,15-11-2025,JSR,P10-JSR,3030215,17-11-2025,User171,2028.33,26-12-2025,Approver18
100013310,50,18-07-2025,JSR,P10-JSR,3030214,23-08-2025,User819,5176.89,27-10-2025,Approver15
100013699,10,21-04-2025,JSR,P10-JSR,3030215,07-05-2025,User788,1973.93,16-06-2025,Approver17
100011463,20,22-10-2024,KLN,P20-KLN,3030210,09-11-2024,User144,46766.55,29-11-2024,Approver10
100006174,40,29-07-2025,DOL,P02-CENTRAL,1010002,15-08-2025,User241,1250986.9,17-09-2025,Approver1
100012975,10,27-11-2024,ANG,P30-ANG,3030213,29-11-2024,User301,605.28,07-01-2025,Approver20
100010616,90,28-04-2025,JSR,P11-JSR,3030205,03-05-2025,User282,4451.1,07-06-2025,Approver8
100009322,50,10-08-2024,ANG,P30-ANG,3030202,14-08-2024,User958,11987.96,04-09-2024,Approver3
100013050,70,11-09-2024,JSR,P11-JSR,3030213,12-09-2024,User813,1036.26,26-10-2024,Approver2
100009373,70,15-07-2024,DOL,P50-DOL,3030202,18-07-2024,User643,25624.01,26-08-2024,Approver3
100009312,50,03-05-2025,BPS,P40-BPS,3030202,06-05-2025,User378,17219.65,22-06-2025,Approver20
100012111,40,23-10-2024,JSR,P11-JSR,3030211,28-10-2024,User678,792.55,13-11-2024,Approver1
100012356,40,24-07-2025,VSP,P60-VSP,3030212,27-07-2025,User872,1826.33,04-09-2025,Approver16
100014016,10,13-03-2025,DOL,P50-DOL,3030216,22-03-2025,User597,32191.66,12-05-2025,Approver7
100012837,70,07-10-2024,JSR,P11-JSR,3030213,12-10-2024,User234,481.02,07-12-2024,Approver2
100010680,90,15-09-2025,BPS,P40-BPS,3030205,16-09-2025,User592,8172.62,21-10-2025,Approver7
100009404,40,17-08-2025,DOL,P50-DOL,3030202,19-08-2025,User994,15973.03,04-10-2025,Approver8
100006019,80,06-02-2025,JSR,P02-CENTRAL,1010001,17-02-2025,User737,2175695.15,08-03-2025,Approver18
100009692,30,06-10-2025,ANG,P30-ANG,3030203,31-10-2025,User669,6480.19,25-12-2025,Approver4
100013728,50,10-08-2025,ANG,P30-ANG,3030215,11-08-2025,User665,7400.87,13-09-2025,Approver3
100010097,50,05-08-2025,KLN,P20-KLN,3030204,06-08-2025,User449,5694.76,07-09-2025,Approver14
100009629,40,26-07-2025,JSR,P10-JSR,3030203,02-08-2025,User861,8830.35,16-09-2025,Approver15
100014096,60,09-08-2025,DOL,P50-DOL,4040301,15-08-2025,User872,251678.06,12-09-2025,Approver18
100008175,40,05-09-2024,JSR,P01-CENTRAL,2020101,10-09-2024,User517,646893.92,20-10-2024,Approver20
100007357,40,15-11-2024,BPS,P02-CENTRAL,1010009,25-11-2024,User223,1194063.71,07-12-2024,Approver20
100011003,80,07-08-2024,BPS,P40-BPS,3030207,10-08-2024,User908,59401.03,08-09-2024,Approver3
100012188,10,18-11-2025,KLN,P20-KLN,3030212,26-11-2025,User545,4181.51,18-12-2025,Approver5
100014739,10,23-04-2025,ANG,P30-ANG,4040304,25-04-2025,User755,281871.94,19-05-2025,Approver6
100011671,70,17-06-2025,BPS,P40-BPS,3030211,18-06-2025,User930,808.58,01-07-2025,Approver7
100009113,50,30-09-2024,BPS,P40-BPS,3030201,02-10-2024,User623,8067.08,31-10-2024,Approver9
100006183,10,29-11-2025,DOL,P01-CENTRAL,1010002,02-12-2025,User115,1174741.97,08-01-2026,Approver15
100013989,40,21-12-2025,JSR,P10-JSR,3030216,23-12-2025,User412,56269.45,30-01-2026,Approver1
100014089,60,15-07-2025,ANG,P30-ANG,4040301,17-07-2025,User323,367560.67,21-08-2025,Approver1
100007813,80,16-07-2025,ANG,P02-CENTRAL,1010013,20-07-2025,User524,541008.21,29-08-2025,Approver4
100012606,30,13-07-2024,JSR,P10-JSR,3030213,21-07-2024,User263,1142.16,13-08-2024,Approver2
100013309,70,16-10-2024,VSP,P60-VSP,3030214,23-10-2024,User252,5771.19,17-12-2024,Approver15
100010913,40,05-05-2025,DOL,P50-DOL,3030206,08-05-2025,User981,32137.1,28-05-2025,Approver7
100011669,90,06-09-2024,DOL,P50-DOL,3030211,11-09-2024,User811,887.59,12-10-2024,Approver14
100013516,30,01-05-2025,JSR,P10-JSR,3030215,09-05-2025,User732,2971.65,30-05-2025,Approver15
100007801,40,17-07-2025,BPS,P01-CENTRAL,1010013,24-07-2025,User468,1189070.9,30-08-2025,Approver4
100008430,10,16-10-2025,DOL,P02-CENTRAL,2020105,21-10-2025,User582,1775926.41,20-11-2025,Approver19
100011483,90,31-08-2024,KLN,P20-KLN,3030210,30-09-2024,User652,61203.03,23-11-2024,Approver4
100013899,10,27-06-2025,ANG,P30-ANG,3030216,29-06-2025,User412,34174.88,10-08-2025,Approver4
100012286,40,13-07-2025,ANG,P30-ANG,3030212,18-07-2025,User867,2203.41,20-08-2025,Approver11
100007969,90,25-07-2024,VSP,P01-CENTRAL,1010014,03-08-2024,User797,309081.09,13-09-2024,Approver18
100013137,80,12-07-2024,ANG,P30-ANG,3030213,21-07-2024,User738,612.56,31-08-2024,Approver6
100012821,80,10-07-2024,KLN,P20-KLN,3030213,14-07-2024,User704,585.17,16-08-2024,Approver13
100012313,60,05-12-2025,ANG,P30-ANG,3030212,07-12-2025,User616,3894.57,17-01-2026,Approver10
100010988,70,16-01-2025,BPS,P40-BPS,3030207,18-01-2025,User953,50350.95,04-03-2025,Approver18
100014970,90,11-08-2025,BPS,P40-BPS,4040308,18-08-2025,User237,241264.68,11-09-2025,Approver8
100010651,60,09-02-2025,DOL,P50-DOL,3030205,14-02-2025,User453,9557.41,12-03-2025,Approver4
100007160,20,03-09-2025,DOL,P02-CENTRAL,1010008,19-09-2025,User267,998114.99,31-10-2025,Approver12
100007214,80,24-10-2025,DOL,P01-CENTRAL,1010008,25-10-2025,User424,853626.84,02-12-2025,Approver9
100012145,40,17-08-2024,BPS,P40-BPS,3030211,05-10-2024,User509,2883.14,01-11-2024,Approver17
100007326,80,14-09-2025,JSR,P02-CENTRAL,1010009,16-09-2025,User708,391110.09,30-09-2025,Approver10
100012287,60,18-10-2025,JSR,P10-JSR,3030212,24-10-2025,User729,2610.43,29-11-2025,Approver6
100012352,90,12-12-2024,DOL,P50-DOL,3030212,17-12-2024,User120,1645.18,25-12-2024,Approver10
100010797,60,02-03-2025,JSR,P11-JSR,3030206,05-03-2025,User295,10815.04,19-04-2025,Approver15
100011809,50,11-12-2025,VSP,P60-VSP,3030211,13-12-2025,User282,987.58,15-01-2026,Approver20
100007456,40,04-09-2024,BPS,P01-CENTRAL,1010009,08-09-2024,User997,25075.75,09-10-2024,Approver10
100011411,10,16-07-2024,ANG,P30-ANG,3030209,19-07-2024,User776,133884.58,07-08-2024,Approver14
100014678,80,12-02-2025,ANG,P30-ANG,4040304,17-02-2025,User586,282221.51,31-03-2025,Approver8
100013348,30,12-06-2025,ANG,P30-ANG,3030214,13-06-2025,User839,5687.29,28-07-2025,Approver17
100010963,70,12-02-2025,KLN,P20-KLN,3030207,20-02-2025,User678,71737.7,10-03-2025,Approver18
100013826,30,15-10-2024,VSP,P60-VSP,3030215,29-10-2024,User468,3155.47,17-12-2024,Approver13
100007645,20,11-11-2024,JSR,P02-CENTRAL,1010011,15-11-2024,User807,1440118.31,11-12-2024,Approver12
100008141,80,03-10-2024,KLN,P02-CENTRAL,1010015,10-10-2024,User501,327033.87,29-11-2024,Approver6
100010537,30,08-08-2025,DOL,P50-DOL,3030205,09-08-2025,User517,8640.28,04-09-2025,Approver14
100010458,80,20-01-2025,KLN,P20-KLN,3030205,03-02-2025,User280,18466.2,20-02-2025,Approver13
100015150,70,16-03-2025,DOL,P01-CENTRAL,5050402,26-03-2025,User826,90436427.59,08-05-2025,Approver2
100011587,30,16-10-2025,BPS,P40-BPS,3030210,18-10-2025,User952,49468.8,29-11-2025,Approver12
100010379,90,27-12-2024,ANG,P30-ANG,3030205,28-12-2024,User916,7981.46,17-01-2025,Approver4
100006730,40,05-07-2025,DOL,P02-CENTRAL,1010004,25-07-2025,User754,1123514.75,22-08-2025,Approver12
100010358,60,07-11-2024,JSR,P11-JSR,3030205,11-11-2024,User869,3617.49,22-12-2024,Approver2
100013726,10,30-05-2025,JSR,P10-JSR,3030215,28-06-2025,User390,2863.0,19-08-2025,Approver10
100007937,50,24-08-2025,JSR,P01-CENTRAL,1010014,25-08-2025,User733,550393.05,10-09-2025,Approver20
100009794,70,16-04-2025,BPS,P40-BPS,3030203,17-04-2025,User703,7840.84,22-05-2025,Approver16
100009737,90,06-07-2025,BPS,P40-BPS,3030203,07-07-2025,User352,13183.36,31-07-2025,Approver4
100008262,10,07-03-2025,JSR,P02-CENTRAL,2020102,12-03-2025,User637,987681.68,01-04-2025,Approver6
100013311,60,17-04-2025,BPS,P40-BPS,3030214,07-06-2025,User526,8569.14,17-08-2025,Approver13
100007111,70,26-01-2025,ANG,P02-CENTRAL,1010007,28-01-2025,User619,192836.19,10-03-2025,Approver20
100014296,90,01-12-2024,BPS,P40-BPS,4040302,16-12-2024,User840,111881.54,27-01-2025,Approver1
100011481,30,25-07-2024,JSR,P10-JSR,3030210,02-08-2024,User689,49580.82,20-08-2024,Approver19
100008999,20,04-04-2025,VSP,P60-VSP,3030201,05-04-2025,User127,9055.43,27-05-2025,Approver5
100008395,70,21-04-2025,ANG,P02-CENTRAL,2020105,23-04-2025,User323,1815991.19,24-05-2025,Approver19
100007186,70,15-12-2025,VSP,P01-CENTRAL,1010008,17-12-2025,User886,2304855.24,21-01-2026,Approver14
100008008,70,16-09-2024,JSR,P01-CENTRAL,1010015,18-09-2024,User317,351942.09,18-10-2024,Approver2
100006194,20,10-10-2025,JSR,P02-CENTRAL,1010002,15-10-2025,User379,1783564.84,30-11-2025,Approver4
100011612,50,18-01-2025,DOL,P50-DOL,3030210,22-01-2025,User310,35354.52,22-02-2025,Approver3
100014172,40,19-02-2025,JSR,P10-JSR,4040301,20-02-2025,User856,934589.24,27-03-2025,Approver8
100006579,50,11-01-2025,KLN,P01-CENTRAL,1010004,21-01-2025,User183,1261598.25,17-02-2025,Approver14
100011526,70,10-07-2025,BPS,P40-BPS,3030210,23-07-2025,User407,25452.67,09-09-2025,Approver17
100006772,20,15-11-2024,DOL,P02-CENTRAL,1010004,05-12-2024,User891,2477649.9,03-03-2025,Approver11
100008396,50,01-08-2025,ANG,P02-CENTRAL,2020105,08-08-2025,User717,958222.68,01-10-2025,Approver9
100007479,20,17-11-2024,DOL,P02-CENTRAL,1010010,22-11-2024,User877,406737.25,03-01-2025,Approver4
100007847,80,02-11-2024,BPS,P01-CENTRAL,1010013,03-11-2024,User147,667378.32,13-11-2024,Approver20
100014372,90,24-10-2025,JSR,P10-JSR,4040302,30-10-2025,User575,253525.77,15-11-2025,Approver19
100010275,40,22-03-2025,JSR,P11-JSR,3030204,25-03-2025,User104,8155.4,08-05-2025,Approver14
100009741,20,08-10-2025,DOL,P50-DOL,3030203,10-10-2025,User826,9250.9,03-11-2025,Approver6
100010601,70,09-03-2025,DOL,P50-DOL,3030205,15-03-2025,User585,15612.08,26-04-2025,Approver13
100014366,90,05-07-2024,BPS,P40-BPS,4040302,13-07-2024,User292,249118.42,11-08-2024,Approver15
100014602,80,27-10-2024,VSP,P60-VSP,4040304,28-10-2024,User329,210357.29,17-11-2024,Approver5
100010916,20,23-07-2024,ANG,P30-ANG,3030206,31-07-2024,User987,25940.2,09-09-2024,Approver7
100008074,30,01-11-2025,JSR,P01-CENTRAL,1010015,04-11-2025,User807,495184.1,14-12-2025,Approver11
100010755,80,13-12-2024,BPS,P40-BPS,3030206,14-12-2024,User930,44173.52,16-01-2025,Approver11
100007897,20,14-12-2025,BPS,P01-CENTRAL,1010014,15-12-2025,User734,896140.05,31-01-2026,Approver19
100013535,70,20-11-2024,DOL,P50-DOL,3030215,28-11-2024,User853,2545.36,11-01-2025,Approver7
100009660,50,06-02-2025,VSP,P60-VSP,3030203,08-02-2025,User283,14303.65,27-02-2025,Approver18
100008380,30,21-03-2025,JSR,P01-CENTRAL,2020104,24-03-2025,User765,3825781.05,10-04-2025,Approver17
100007448,80,17-07-2024,VSP,P02-CENTRAL,1010009,19-07-2024,User568,933451.81,21-08-2024,Approver10
100006343,20,19-06-2024,DOL,P01-CENTRAL,1010003,16-07-2024,User363,1717685.83,02-09-2024,Approver1
100011128,60,28-05-2025,ANG,P30-ANG,3030208,03-06-2025,User970,26087.73,10-07-2025,Approver19
100009137,50,15-04-2025,JSR,P10-JSR,3030201,19-04-2025,User184,21220.11,11-06-2025,Approver17
100008528,10,10-12-2025,VSP,P01-CENTRAL,2020107,12-12-2025,User164,429297.77,26-01-2026,Approver20
100006728,20,26-11-2025,BPS,P01-CENTRAL,1010004,27-11-2025,User744,942268.75,01-01-2026,Approver14
100010578,50,20-10-2024,BPS,P40-BPS,3030205,28-10-2024,User808,6677.13,23-11-2024,Approver11
100006977,20,12-10-2025,DOL,P02-CENTRAL,1010006,16-10-2025,User572,260389.48,03-12-2025,Approver4
100013226,30,08-01-2025,VSP,P60-VSP,3030214,09-01-2025,User790,3588.74,06-02-2025,Approver16
100011444,70,14-08-2024,BPS,P40-BPS,3030210,17-08-2024,User415,49070.0,28-09-2024,Approver9
100009517,50,07-12-2025,KLN,P20-KLN,3030202,10-12-2025,User359,21348.23,03-02-2026,Approver16
100012692,80,04-09-2025,KLN,P20-KLN,3030213,12-09-2025,User876,686.95,04-11-2025,Approver20
100015000,20,20-12-2024,VSP,P60-VSP,4040308,21-12-2024,User616,411914.53,03-01-2025,Approver18
100009941,80,06-02-2025,DOL,P50-DOL,3030203,14-02-2025,User566,5108.18,17-03-2025,Approver20
100007300,70,09-07-2024,JSR,P02-CENTRAL,1010009,13-07-2024,User237,2113924.34,01-08-2024,Approver12
100014978,20,20-09-2024,BPS,P40-BPS,4040308,11-10-2024,User846,171178.11,08-11-2024,Approver12
100007349,70,19-05-2025,VSP,P01-CENTRAL,1010009,24-05-2025,User211,1054468.01,17-06-2025,Approver19
100006661,70,04-10-2024,KLN,P01-CENTRAL,1010004,11-10-2024,User267,1236226.65,11-12-2024,Approver9
100011887,30,14-05-2025,ANG,P30-ANG,3030211,18-05-2025,User407,647.34,11-06-2025,Approver13
100007493,80,03-12-2025,VSP,P02-CENTRAL,1010010,12-12-2025,User741,894412.8,23-01-2026,Approver8
100015071,40,13-02-2025,ANG,P30-ANG,4040308,16-02-2025,User318,279072.56,09-03-2025,Approver10
100013129,10,20-08-2025,ANG,P30-ANG,3030213,10-09-2025,User300,1159.18,24-09-2025,Approver15
100013785,80,26-10-2025,VSP,P60-VSP,3030215,29-10-2025,User956,2230.06,13-11-2025,Approver18
100011155,50,25-02-2025,JSR,P10-JSR,3030208,02-03-2025,User403,37681.93,28-04-2025,Approver11
100008316,90,29-07-2025,DOL,P01-CENTRAL,2020103,31-07-2025,User487,146897.19,19-09-2025,Approver18
100015161,10,14-07-2025,DOL,P01-CENTRAL,5050402,24-07-2025,User817,114893613.41,09-08-2025,Approver12
100014806,20,08-12-2024,BPS,P40-BPS,4040304,10-12-2024,User400,283792.9,05-02-2025,Approver5
100007086,10,11-11-2024,ANG,P01-CENTRAL,1010007,20-11-2024,User665,252708.68,04-12-2024,Approver11
100008525,70,14-10-2024,ANG,P01-CENTRAL,2020107,15-10-2024,User657,605614.88,08-12-2024,Approver11
100014079,60,18-07-2024,ANG,P30-ANG,4040301,19-07-2024,User216,557968.41,07-09-2024,Approver4
100011375,50,19-10-2024,ANG,P30-ANG,3030209,21-10-2024,User714,342945.49,01-12-2024,Approver14
100009199,30,03-09-2024,BPS,P40-BPS,3030202,09-09-2024,User547,21469.46,15-10-2024,Approver14
100011752,40,27-12-2024,ANG,P30-ANG,3030211,30-12-2024,User801,2649.84,24-02-2025,Approver18
100012932,40,04-11-2025,BPS,P40-BPS,3030213,06-11-2025,User115,1131.85,10-12-2025,Approver19
100011718,60,29-04-2025,DOL,P50-DOL,3030211,30-04-2025,User845,888.25,20-05-2025,Approver7
100013264,10,26-08-2024,ANG,P30-ANG,3030214,27-08-2024,User382,2335.2,19-10-2024,Approver17
100013361,70,22-02-2025,JSR,P11-JSR,3030214,08-03-2025,User935,3422.46,25-03-2025,Approver6
100006068,40,29-03-2025,VSP,P02-CENTRAL,1010001,08-04-2025,User461,1151201.19,04-05-2025,Approver11
100014238,70,27-09-2025,BPS,P40-BPS,4040301,30-09-2025,User390,298744.29,11-11-2025,Approver20
100014130,50,03-10-2025,ANG,P30-ANG,4040301,04-10-2025,User315,342853.19,21-10-2025,Approver16
100008270,90,14-12-2025,VSP,P01-CENTRAL,2020102,15-12-2025,User152,340065.97,10-01-2026,Approver13
100013235,50,26-09-2024,ANG,P30-ANG,3030214,30-09-2024,User959,8236.16,28-10-2024,Approver5
100012148,70,26-10-2025,KLN,P20-KLN,3030211,27-10-2025,User580,1404.38,05-11-2025,Approver18
100014057,40,24-02-2025,VSP,P60-VSP,3030216,11-03-2025,User541,49641.39,03-05-2025,Approver3
100010917,80,10-12-2025,ANG,P30-ANG,3030206,16-12-2025,User426,30138.1,26-12-2025,Approver10
100011323,90,07-09-2025,JSR,P11-JSR,3030208,08-09-2025,User553,43121.79,25-09-2025,Approver17
100013154,40,26-02-2025,KLN,P20-KLN,3030213,04-03-2025,User868,918.28,22-03-2025,Approver18
100009448,80,16-03-2025,ANG,P30-ANG,3030202,20-03-2025,User688,20344.24,09-04-2025,Approver1
100008368,10,13-09-2025,JSR,P02-CENTRAL,2020104,16-09-2025,User761,1164179.9,28-10-2025,Approver1
100013098,20,11-07-2024,ANG,P30-ANG,3030213,12-07-2024,User557,555.2,20-08-2024,Approver1
100012842,40,30-08-2025,ANG,P30-ANG,3030213,09-09-2025,User684,1428.37,11-10-2025,Approver4
100008513,40,26-09-2024,DOL,P01-CENTRAL,2020107,29-09-2024,User386,623981.46,28-10-2024,Approver19
100008724,50,25-07-2025,JSR,P02-CENTRAL,2020113,29-07-2025,User994,1069055.5,12-09-2025,Approver12
100014440,40,09-08-2024,ANG,P30-ANG,4040302,13-08-2024,User836,95398.75,22-09-2024,Approver4
100013573,40,27-12-2025,VSP,P60-VSP,3030215,28-12-2025,User254,2284.93,23-01-2026,Approver3
100007144,50,03-08-2025,VSP,P02-CENTRAL,1010008,06-08-2025,User888,1728414.15,05-09-2025,Approver14
100014951,10,13-02-2025,ANG,P30-ANG,4040308,21-02-2025,User313,188665.4,07-04-2025,Approver5
100014457,80,19-10-2025,VSP,P60-VSP,4040302,28-10-2025,User166,175600.86,14-11-2025,Approver5
100014402,30,11-09-2025,DOL,P50-DOL,4040302,24-09-2025,User962,130581.44,29-10-2025,Approver12
100014474,70,05-01-2025,JSR,P10-JSR,4040302,25-01-2025,User298,214131.93,08-03-2025,Approver12
100010729,30,18-03-2025,DOL,P50-DOL,3030206,20-03-2025,User959,59342.77,08-04-2025,Approver12
100011495,30,30-08-2024,JSR,P10-JSR,3030210,02-09-2024,User883,63460.35,03-10-2024,Approver12
100011756,60,17-12-2024,KLN,P20-KLN,3030211,24-12-2024,User249,771.79,25-01-2025,Approver6
100012334,50,19-06-2025,VSP,P60-VSP,3030212,23-06-2025,User354,2527.41,15-08-2025,Approver17
100009790,10,26-08-2025,KLN,P20-KLN,3030203,02-09-2025,User473,7750.24,03-10-2025,Approver11
100008221,10,07-07-2024,KLN,P01-CENTRAL,2020102,09-07-2024,User640,505969.77,06-08-2024,Approver10
100011076,80,21-07-2025,KLN,P20-KLN,3030207,25-07-2025,User119,87817.8,16-09-2025,Approver4
100008332,80,17-11-2025,DOL,P02-CENTRAL,2020103,21-11-2025,User162,141781.63,30-12-2025,Approver1
100011395,10,03-03-2025,BPS,P40-BPS,3030209,06-03-2025,User115,187544.93,26-03-2025,Approver5
100012225,70,29-04-2025,JSR,P10-JSR,3030212,07-05-2025,User977,4916.57,06-06-2025,Approver13
100012919,90,12-07-2025,BPS,P40-BPS,3030213,13-07-2025,User596,1252.23,28-07-2025,Approver15
100014586,90,13-06-2025,BPS,P40-BPS,4040304,14-06-2025,User752,401313.12,30-06-2025,Approver12
100010089,10,18-09-2024,ANG,P30-ANG,3030204,24-09-2024,User356,17042.05,10-11-2024,Approver4
100007968,40,27-11-2025,JSR,P01-CENTRAL,1010014,03-12-2025,User962,315591.68,15-01-2026,Approver5
100014262,40,02-09-2025,KLN,P20-KLN,4040301,26-09-2025,User511,597498.13,30-10-2025,Approver17
100014000,20,29-08-2024,VSP,P60-VSP,3030216,03-09-2024,User107,26148.76,23-10-2024,Approver18
100014814,30,01-03-2025,DOL,P50-DOL,4040304,22-03-2025,User982,243145.52,27-04-2025,Approver17
100010366,80,26-09-2025,VSP,P60-VSP,3030205,08-10-2025,User852,15033.34,03-11-2025,Approver4
100006424,80,20-11-2024,KLN,P01-CENTRAL,1010003,21-11-2024,User893,755923.61,16-12-2024,Approver16
100006281,50,07-09-2024,ANG,P02-CENTRAL,1010002,15-09-2024,User158,1356325.75,15-10-2024,Approver12
100007905,80,21-12-2024,VSP,P01-CENTRAL,1010014,31-12-2024,User843,441957.75,18-02-2025,Approver13
100006596,80,22-09-2025,BPS,P02-CENTRAL,1010004,24-09-2025,User985,1498004.35,31-10-2025,Approver14
100014666,80,26-08-2024,BPS,P40-BPS,4040304,02-09-2024,User939,352883.72,07-10-2024,Approver19
100009918,30,12-10-2024,VSP,P60-VSP,3030203,13-10-2024,User567,7223.14,24-10-2024,Approver2
100011662,60,19-07-2024,ANG,P30-ANG,3030211,27-07-2024,User200,1162.57,31-08-2024,Approver4
100011779,20,30-06-2025,JSR,P11-JSR,3030211,08-07-2025,User123,1146.4,07-08-2025,Approver14
100009619,40,15-09-2025,DOL,P50-DOL,3030203,16-09-2025,User291,16255.35,01-11-2025,Approver16
100006840,60,23-08-2025,ANG,P01-CENTRAL,1010005,24-08-2025,User923,483014.63,19-10-2025,Approver5
100010597,20,30-03-2025,VSP,P60-VSP,3030205,04-04-2025,User610,5447.39,30-04-2025,Approver17
100012276,20,08-07-2025,VSP,P60-VSP,3030212,17-07-2025,User629,4195.37,09-08-2025,Approver7
100006142,60,22-11-2025,ANG,P02-CENTRAL,1010001,30-11-2025,User662,1895027.51,11-01-2026,Approver20
100008598,40,11-05-2025,JSR,P01-CENTRAL,2020108,19-05-2025,User482,477654.18,28-06-2025,Approver1
100007378,50,23-02-2025,JSR,P01-CENTRAL,1010009,03-03-2025,User916,742452.51,17-04-2025,Approver9
100009675,30,27-11-2025,VSP,P60-VSP,3030203,28-11-2025,User346,19995.93,06-01-2026,Approver11
100013955,30,22-10-2024,ANG,P30-ANG,3030216,23-10-2024,User416,46133.42,20-11-2024,Approver18
100015101,30,10-01-2025,VSP,P60-VSP,4040308,18-01-2025,User224,327265.25,10-02-2025,Approver3
100010742,80,23-02-2025,BPS,P40-BPS,3030206,24-02-2025,User765,44140.61,06-03-2025,Approver9
100009809,10,05-02-2025,ANG,P30-ANG,3030203,25-02-2025,User514,6272.47,04-04-2025,Approver10
100007139,40,14-12-2025,VSP,P02-CENTRAL,1010008,19-12-2025,User844,1088807.34,18-01-2026,Approver12
100008258,60,24-07-2025,JSR,P02-CENTRAL,2020102,31-07-2025,User516,341570.87,28-08-2025,Approver20
100012600,10,03-09-2024,ANG,P30-ANG,3030213,09-09-2024,User421,1689.51,01-10-2024,Approver11
100007788,60,28-10-2024,ANG,P02-CENTRAL,1010013,04-11-2024,User704,1126965.93,29-12-2024,Approver19
100009939,20,25-08-2025,BPS,P40-BPS,3030203,26-08-2025,User614,6535.61,08-10-2025,Approver13
100012626,30,23-12-2024,JSR,P11-JSR,3030213,29-12-2024,User919,458.21,12-01-2025,Approver18
100010647,80,25-03-2025,DOL,P50-DOL,3030205,03-04-2025,User209,6867.71,17-05-2025,Approver18
100006460,70,23-07-2024,BPS,P01-CENTRAL,1010003,25-07-2024,User103,960516.65,14-09-2024,Approver5
100014774,30,05-03-2025,BPS,P40-BPS,4040304,08-03-2025,User649,284463.03,08-04-2025,Approver11
100006949,20,11-03-2025,JSR,P02-CENTRAL,1010006,13-03-2025,User142,646938.21,09-04-2025,Approver12
100009701,80,02-12-2025,DOL,P50-DOL,3030203,11-12-2025,User510,12310.59,01-01-2026,Approver12
100007337,50,20-10-2025,VSP,P02-CENTRAL,1010009,25-10-2025,User271,1752527.65,08-12-2025,Approver7
100010629,80,03-07-2025,BPS,P40-BPS,3030205,16-07-2025,User653,10016.49,21-08-2025,Approver9
100011926,40,26-10-2025,DOL,P50-DOL,3030211,05-11-2025,User560,793.68,18-11-2025,Approver5
100011935,70,11-11-2025,VSP,P60-VSP,3030211,16-11-2025,User600,757.35,24-12-2025,Approver4
100014143,50,23-07-2025,ANG,P30-ANG,4040301,26-07-2025,User471,375868.98,16-08-2025,Approver19
100007603,70,04-06-2025,ANG,P01-CENTRAL,1010011,12-06-2025,User334,506966.1,14-07-2025,Approver6
